user_id,user_idx,age,occupation,zip_prefix,interaction_count,mean_rating,age_scaled,interaction_count_scaled,mean_rating_scaled,gender_F,gender_M
4779,4778,45,3,040,213,4.197183098591549,0.8,0.08413251961639058,0.8060127508701167,0.0,1.0
4780,4779,25,12,941,110,4.1909090909090905,0.43636363636363634,0.03923278116826504,0.8044234201133739,0.0,1.0
4781,4780,50,6,040,43,3.9767441860465116,0.8909090909090909,0.01002615518744551,0.7501711960900156,1.0,0.0
4782,4781,45,1,782,117,3.700854700854701,0.8,0.042284219703574544,0.680282909930716,0.0,1.0
4783,4782,25,0,606,55,3.709090909090909,0.43636363636363634,0.015257192676547515,0.6823693050598363,0.0,1.0
4784,4783,35,6,481,409,4.034229828850855,0.6181818181818182,0.16957279860505667,0.764733451159534,1.0,0.0
4785,4784,25,14,551,271,4.018450184501845,0.43636363636363634,0.10941586748038361,0.7607361538395986,1.0,0.0
4786,4785,45,6,226,390,3.8,0.8,0.16129032258064516,0.7053983833718245,0.0,1.0
4787,4786,1,11,946,30,3.066666666666667,0.0,0.004359197907585004,0.5196304849884528,0.0,1.0
4788,4787,35,7,853,303,3.363036303630363,0.6181818181818182,0.12336530078465563,0.5947068003567101,0.0,1.0
4789,4788,35,2,551,270,3.4814814814814814,0.6181818181818182,0.10897994768962511,0.6247113163972287,0.0,1.0
4790,4789,25,2,941,378,3.394179894179894,0.43636363636363634,0.15605928509154315,0.6025960903992081,1.0,0.0
4791,4790,18,4,551,250,3.176,0.3090909090909091,0.1002615518744551,0.5473267898383373,0.0,1.0
4792,4791,50,7,941,25,3.8,0.8909090909090909,0.002179598953792502,0.7053983833718245,1.0,0.0
4793,4792,25,6,481,173,3.1560693641618496,0.43636363636363634,0.06669572798605057,0.5422779639295678,1.0,0.0
4794,4793,35,0,461,102,4.294117647058823,0.6181818181818182,0.03574542284219703,0.8305681972558077,1.0,0.0
4795,4794,45,16,109,116,4.068965517241379,0.8,0.041848299912816043,0.773532690929362,0.0,1.0
4796,4795,35,7,981,341,3.6099706744868034,0.6181818181818182,0.13993025283347865,0.6572601809648297,0.0,1.0
4797,4796,35,17,840,57,4.017543859649122,0.6181818181818182,0.016129032258064516,0.7605065637534946,1.0,0.0
4798,4797,25,1,193,119,3.411764705882353,0.43636363636363634,0.043156059285091544,0.6070506724629806,0.0,1.0
4799,4798,18,4,028,58,3.7413793103448274,0.3090909090909091,0.016564952048823016,0.6905485983913355,1.0,0.0
4800,4799,18,4,805,253,3.2766798418972334,0.3090909090909091,0.1015693112467306,0.572830993436727,0.0,1.0
4801,4800,25,4,303,196,4.73469387755102,0.43636363636363634,0.07672188317349608,0.9421749069142669,0.0,1.0
4802,4801,56,1,406,640,4.0703125,1.0,0.2702702702702703,0.773873908415127,0.0,1.0
4803,4802,25,16,457,37,3.7837837837837838,0.43636363636363634,0.0074106364428945075,0.7012904937269834,1.0,0.0
4804,4803,35,1,441,47,2.4680851063829787,0.6181818181818182,0.011769834350479512,0.36799788708171594,1.0,0.0
4805,4804,35,1,457,35,3.7142857142857144,0.6181818181818182,0.006538796861377506,0.6836852523919499,0.0,1.0
4806,4805,25,17,900,159,3.9748427672955975,0.43636363636363634,0.06059285091543156,0.7496895289555101,0.0,1.0
4807,4806,1,2,041,92,3.619565217391304,0.0,0.03138622493461203,0.6596906692439,0.0,1.0
4808,4807,35,0,967,939,3.2747603833865813,0.6181818181818182,0.4006102877070619,0.5723447564727844,0.0,1.0
4809,4808,50,4,209,178,4.01685393258427,0.8909090909090909,0.06887532693984307,0.760331791525028,1.0,0.0
4810,4809,18,12,805,197,3.1522842639593907,0.3090909090909091,0.07715780296425458,0.5413191228707752,0.0,1.0
4811,4810,35,1,017,42,4.119047619047619,0.6181818181818182,0.00959023539668701,0.7862194820191355,0.0,1.0
4812,4811,18,14,253,127,3.2598425196850394,0.3090909090909091,0.046643417611159546,0.5685657653070503,0.0,1.0
4813,4812,35,9,460,104,4.1826923076923075,0.6181818181818182,0.036617262423714034,0.8023419457274826,1.0,0.0
4814,4813,18,14,805,165,3.4545454545454546,0.3090909090909091,0.06320836965998257,0.6178878857862692,0.0,1.0
4815,4814,50,18,048,222,4.405405405405405,0.8909090909090909,0.08805579773321709,0.8587595967792273,1.0,0.0
4816,4815,45,6,042,372,4.223118279569892,0.8,0.15344376634699217,0.8125826473217611,1.0,0.0
4817,4816,25,1,209,92,4.380434782608695,0.43636363636363634,0.03138622493461203,0.8524340420724972,0.0,1.0
4818,4817,25,17,910,50,3.96,0.43636363636363634,0.013077593722755012,0.7459295612009238,1.0,0.0
4819,4818,35,18,173,546,3.793040293040293,0.6181818181818182,0.22929380993897122,0.7036353513691851,0.0,1.0
4820,4819,50,11,042,36,3.4444444444444446,0.8909090909090909,0.006974716652136007,0.6153290993071594,0.0,1.0
4821,4820,18,19,750,234,3.4401709401709404,0.3090909090909091,0.09328683522231909,0.6142465357967668,0.0,1.0
4822,4821,35,0,015,28,3.392857142857143,0.6181818181818182,0.0034873583260680036,0.60226101121742,1.0,0.0
4823,4822,18,4,462,470,3.3382978723404255,0.3090909090909091,0.1961639058413252,0.5884400643703013,0.0,1.0
4824,4823,25,7,554,227,3.7709251101321586,0.43636363636363634,0.09023539668700958,0.698033136299356,0.0,1.0
4825,4824,25,17,946,49,3.938775510204082,0.43636363636363634,0.012641673931996512,0.7405529763868597,0.0,1.0
4826,4825,45,12,554,163,3.754601226993865,0.8,0.06233653007846556,0.6938979724847335,0.0,1.0
4827,4826,35,0,130,72,3.375,0.6181818181818182,0.022667829119442023,0.5977374422632795,0.0,1.0
4828,4827,18,20,601,100,3.62,0.3090909090909091,0.03487358326068003,0.6598008083140878,1.0,0.0
4829,4828,25,0,200,323,3.780185758513932,0.43636363636363634,0.13208369659982563,0.7003790424641961,0.0,1.0
4830,4829,1,10,553,114,3.5350877192982457,0.0,0.04097646033129904,0.6382908411328553,0.0,1.0
4831,4830,25,1,042,237,4.10126582278481,0.43636363636363634,0.0945945945945946,0.7817149998538311,1.0,0.0
4832,4831,25,14,178,131,3.7709923664122136,0.43636363636363634,0.04838709677419355,0.6980501736508999,0.0,1.0
4833,4832,35,16,813,81,4.037037037037037,0.6181818181818182,0.02659110723626853,0.7654445727482679,0.0,1.0
4834,4833,45,9,038,280,3.6285714285714286,0.8,0.11333914559721012,0.6619721214120753,1.0,0.0
4835,4834,25,20,144,83,3.7228915662650603,0.43636363636363634,0.02746294681778553,0.685865285622861,0.0,1.0
4836,4835,45,16,040,65,3.476923076923077,0.8,0.01961639058413252,0.6235565819861433,1.0,0.0
4837,4836,25,5,462,328,3.274390243902439,0.43636363636363634,0.13426329555361813,0.5722509927899511,0.0,1.0
4838,4837,45,1,483,39,3.8205128205128207,0.8,0.008282476024411508,0.7105946882217091,0.0,1.0
4839,4838,50,6,950,23,3.0434782608695654,0.8909090909090909,0.0013077593722755014,0.513756401245105,1.0,0.0
4840,4839,45,6,631,72,3.736111111111111,0.8,0.022667829119442023,0.689214058891455,1.0,0.0
4841,4840,25,12,941,92,3.641304347826087,0.43636363636363634,0.03138622493461203,0.6651976227532885,0.0,1.0
4842,4841,35,1,230,69,4.0,0.6181818181818182,0.021360069747166522,0.7560623556581987,1.0,0.0
4843,4842,56,1,040,116,4.068965517241379,1.0,0.041848299912816043,0.773532690929362,0.0,1.0
4844,4843,45,7,038,29,3.9655172413793105,0.8,0.003923278116826504,0.747327188022617,0.0,1.0
4845,4844,25,1,554,153,3.9411764705882355,0.43636363636363634,0.05797733217088056,0.7411611873386769,1.0,0.0
4846,4845,25,2,900,30,3.5,0.43636363636363634,0.004359197907585004,0.6294024249422633,1.0,0.0
4847,4846,25,12,941,72,4.013888888888889,0.43636363636363634,0.022667829119442023,0.7595806870669747,0.0,1.0
4848,4847,35,6,549,54,3.8518518518518516,0.6181818181818182,0.014821272885789015,0.7185334872979214,1.0,0.0
4849,4848,18,4,445,157,3.9936305732484074,0.3090909090909091,0.05972101133391456,0.7544488533560848,1.0,0.0
4850,4849,45,3,445,37,4.0,0.8,0.0074106364428945075,0.7560623556581987,1.0,0.0
4851,4850,18,17,444,24,3.6666666666666665,0.3090909090909091,0.0017436791630340018,0.671622401847575,0.0,1.0
4852,4851,35,0,420,243,3.7613168724279835,0.6181818181818182,0.0972101133391456,0.6955991788555299,0.0,1.0
4853,4852,25,7,553,38,4.105263157894737,0.43636363636363634,0.007846556233653008,0.7827276042299746,0.0,1.0
4854,4853,50,13,038,164,3.798780487804878,0.8909090909090909,0.06277244986922406,0.7050894567115418,1.0,0.0
4855,4854,25,12,900,219,3.0228310502283104,0.43636363636363634,0.08674803836094158,0.5085260527065076,0.0,1.0
4856,4855,25,7,941,79,3.7468354430379747,0.43636363636363634,0.025719267654751524,0.6919307451691175,0.0,1.0
4857,4856,25,14,234,61,3.262295081967213,0.43636363636363634,0.017872711421098517,0.5691870480445235,0.0,1.0
4858,4857,25,1,040,113,4.04424778761062,0.43636363636363634,0.04054054054054054,0.7672711990843877,0.0,1.0
4859,4858,18,14,504,43,4.232558139534884,0.3090909090909091,0.01002615518744551,0.8149739513400291,1.0,0.0
4860,4859,25,2,606,48,3.8958333333333335,0.43636363636363634,0.012205754141238012,0.7296748700923789,0.0,1.0
4861,4860,25,4,043,197,3.8426395939086295,0.43636363636363634,0.07715780296425458,0.7161998393922698,0.0,1.0
4862,4861,25,0,940,94,3.478723404255319,0.43636363636363634,0.03225806451612903,0.6240126406564788,0.0,1.0
4863,4862,25,9,840,31,3.5806451612903225,0.43636363636363634,0.004795117698343505,0.6498314460254787,1.0,0.0
4864,4863,18,20,631,33,4.181818181818182,0.3090909090909091,0.005666957279860506,0.8021205122821751,0.0,1.0
4865,4864,35,14,021,246,3.3821138211382116,0.6181818181818182,0.0985178727114211,0.5995395144482624,1.0,0.0
4866,4865,56,12,040,75,4.026666666666666,1.0,0.023975588491717523,0.7628175519630485,0.0,1.0
4867,4866,25,16,041,622,3.8215434083601285,0.43636363636363634,0.26242371403661724,0.7108557565923824,0.0,1.0
4868,4867,35,17,038,179,3.7094972067039107,0.6181818181818182,0.06931124673060157,0.682472228314862,0.0,1.0
4869,4868,45,6,045,285,3.3263157894736843,0.8,0.11551874455100261,0.5854047647988332,1.0,0.0
4870,4869,35,3,041,116,3.689655172413793,0.6181818181818182,0.041848299912816043,0.677445846937963,1.0,0.0
4871,4870,18,12,040,21,4.0,0.3090909090909091,0.00043591979075850045,0.7560623556581987,0.0,1.0
4872,4871,45,1,039,41,3.5365853658536586,0.8,0.009154315605928508,0.6386702247507464,0.0,1.0
4873,4872,56,11,137,28,4.214285714285714,1.0,0.0034873583260680036,0.8103451831078853,0.0,1.0
4874,4873,25,4,708,31,4.387096774193548,0.43636363636363634,0.004795117698343505,0.8541216568576324,1.0,0.0
4875,4874,35,0,974,100,3.93,0.6181818181818182,0.03487358326068003,0.7383299653579677,0.0,1.0
4876,4875,35,17,982,36,4.055555555555555,0.6181818181818182,0.006974716652136007,0.7701356812933026,1.0,0.0
4877,4876,25,4,947,95,3.7157894736842105,0.43636363636363634,0.03269398430688753,0.6840661845144038,0.0,1.0
4878,4877,50,4,940,43,3.604651162790698,0.8909090909090909,0.01002615518744551,0.655912642999087,0.0,1.0
4879,4878,25,3,606,467,3.45610278372591,0.43636363636363634,0.1948561464690497,0.6182823881984659,0.0,1.0
4880,4879,45,9,950,21,3.761904761904762,0.8,0.00043591979075850045,0.6957481029363247,1.0,0.0
4881,4880,45,16,554,22,3.9545454545454546,0.8,0.0008718395815170009,0.7445478165022046,0.0,1.0
4882,4881,45,11,033,203,4.029556650246305,0.8,0.07977332170880558,0.7635496422029829,0.0,1.0
4883,4882,1,10,029,50,2.84,0.0,0.013077593722755012,0.4622113163972286,1.0,0.0
4884,4883,35,14,902,388,3.884020618556701,0.6181818181818182,0.16041848299912817,0.7266824748220281,0.0,1.0
4885,4884,56,1,235,30,4.466666666666667,1.0,0.004359197907585004,0.8742782909930716,0.0,1.0
4886,4885,35,17,925,102,3.9901960784313726,0.6181818181818182,0.03574542284219703,0.753578827604945,1.0,0.0
4887,4886,18,2,190,420,3.392857142857143,0.3090909090909091,0.17436791630340018,0.60226101121742,0.0,1.0
4888,4887,56,0,080,299,4.344481605351171,1.0,0.12162162162162163,0.8433263881915857,1.0,0.0
4889,4888,18,4,631,262,4.347328244274809,0.3090909090909091,0.1054925893635571,0.8440474983692683,0.0,1.0
4890,4889,25,1,799,171,3.4210526315789473,0.43636363636363634,0.06582388840453357,0.6094034885134314,1.0,0.0
4891,4890,35,17,941,28,3.7857142857142856,0.6181818181818182,0.0034873583260680036,0.7017795282085121,0.0,1.0
4892,4891,25,12,554,120,3.175,0.43636363636363634,0.043591979075850044,0.5470734699769053,0.0,1.0
4893,4892,25,17,480,90,3.933333333333333,0.43636363636363634,0.03051438535309503,0.7391743648960739,0.0,1.0
4894,4893,35,7,146,41,3.902439024390244,0.6181818181818182,0.009154315605928508,0.7313482228355771,0.0,1.0
4895,4894,25,3,520,68,4.132352941176471,0.43636363636363634,0.020924149956408022,0.7895899843771228,1.0,0.0
4896,4895,35,6,841,41,3.073170731707317,0.6181818181818182,0.009154315605928508,0.5212780938432942,0.0,1.0
4897,4896,35,16,168,400,3.35,0.6181818181818182,0.16564952048823017,0.5914044457274827,0.0,1.0
4898,4897,25,1,277,239,4.167364016736402,0.43636363636363634,0.0954664341761116,0.7984589851865452,0.0,1.0
4899,4898,25,12,944,245,3.6653061224489796,0.43636363636363634,0.0980819529206626,0.6712777489748787,0.0,1.0
4900,4899,25,20,336,23,4.086956521739131,0.43636363636363634,0.0013077593722755014,0.7780901696957527,0.0,1.0
4901,4900,25,7,112,191,3.816753926701571,0.43636363636363634,0.07454228421970358,0.7096424857623062,0.0,1.0
4902,4901,35,14,840,135,3.5481481481481483,0.6181818181818182,0.05013077593722755,0.6415993071593534,0.0,1.0
4903,4902,35,12,959,55,4.0181818181818185,0.6181818181818182,0.015257192676547515,0.7606681713205964,0.0,1.0
4904,4903,50,15,631,404,4.561881188118812,0.8909090909090909,0.16739319965126417,0.8983980203736309,0.0,1.0
4905,4904,45,1,604,100,3.39,0.8,0.03487358326068003,0.6015372401847575,1.0,0.0
4906,4905,50,17,495,241,3.912863070539419,0.8909090909090909,0.0963382737576286,0.7339888407616456,0.0,1.0
4907,4906,50,7,550,184,3.4293478260869565,0.8909090909090909,0.07149084568439407,0.6115048260367507,1.0,0.0
4908,4907,35,15,852,114,3.9649122807017543,0.6181818181818182,0.04097646033129904,0.7471739394676067,0.0,1.0
4909,4908,35,12,940,138,3.760869565217391,0.6181818181818182,0.05143853530950305,0.6954858670549252,1.0,0.0
4910,4909,18,12,840,50,3.6,0.3090909090909091,0.013077593722755012,0.6547344110854504,0.0,1.0
4911,4910,25,0,554,81,3.382716049382716,0.43636363636363634,0.02659110723626853,0.5996920708237106,1.0,0.0
4912,4911,50,20,981,22,4.0,0.8909090909090909,0.0008718395815170009,0.7560623556581987,1.0,0.0
4913,4912,25,1,970,45,3.8,0.43636363636363634,0.010897994768962511,0.7053983833718245,1.0,0.0
4914,4913,25,1,024,52,3.8461538461538463,0.43636363636363634,0.013949433304272014,0.7170900692840647,1.0,0.0
4915,4914,25,12,914,107,3.6261682242990654,0.43636363636363634,0.03792502179598954,0.6613633420388078,0.0,1.0
4916,4915,18,20,850,170,2.088235294117647,0.3090909090909091,0.06538796861377506,0.27177438527374004,0.0,1.0
4917,4916,45,0,273,238,3.495798319327731,0.8,0.0950305143853531,0.6283380557765832,0.0,1.0
4918,4917,18,12,841,301,3.4219269102990033,0.3090909090909091,0.12249346120313863,0.6096249606776488,1.0,0.0
4919,4918,18,0,840,37,4.081081081081081,0.3090909090909091,0.0074106364428945075,0.7766018038824043,0.0,1.0
4920,4919,35,1,021,50,4.06,0.6181818181818182,0.013077593722755012,0.7712615473441108,0.0,1.0
4921,4920,25,15,925,207,4.21256038647343,0.43636363636363634,0.08151700087183958,0.8099081233055528,1.0,0.0
4922,4921,18,17,981,191,3.7591623036649215,0.3090909090909091,0.07454228421970358,0.6950533837950257,0.0,1.0
4923,4922,45,18,998,32,3.75,0.8,0.0052310374891020054,0.6927323903002309,0.0,1.0
4924,4923,35,0,998,41,4.024390243902439,0.6181818181818182,0.009154315605928508,0.762240888863854,1.0,0.0
4925,4924,35,6,554,42,4.761904761904762,0.6181818181818182,0.00959023539668701,0.9490679643681953,1.0,0.0
4926,4925,1,10,556,23,3.5217391304347827,0.0,0.0013077593722755014,0.6349093784516519,0.0,1.0
4927,4926,45,0,975,126,3.984126984126984,0.8,0.046207497820401046,0.7520414054767404,0.0,1.0
4928,4927,25,3,921,329,3.2613981762917934,0.43636363636363634,0.13469921534437662,0.5689598440231087,1.0,0.0
4929,4928,45,1,631,42,4.214285714285714,0.8,0.00959023539668701,0.8103451831078853,0.0,1.0
4930,4929,50,17,630,96,4.0,0.8909090909090909,0.03312990409764603,0.7560623556581987,0.0,1.0
4931,4930,50,17,900,80,4.2125,0.8909090909090909,0.026155187445510025,0.8098928262124713,0.0,1.0
4932,4931,25,7,633,332,3.8463855421686746,0.43636363636363634,0.13600697471665213,0.7171487624864353,0.0,1.0
4933,4932,25,15,940,302,3.622516556291391,0.43636363636363634,0.12292938099389712,0.6604383020051084,0.0,1.0
4934,4933,25,0,551,179,3.212290502793296,0.43636363636363634,0.06931124673060157,0.5565198949772279,1.0,0.0
4935,4934,35,17,629,22,3.5,0.6181818181818182,0.0008718395815170009,0.6294024249422633,0.0,1.0
4936,4935,18,4,631,40,3.95,0.3090909090909091,0.008718395815170008,0.7433963625866051,1.0,0.0
4937,4936,35,0,021,214,4.121495327102804,0.6181818181818182,0.08456843940714909,0.7868395350845008,0.0,1.0
4938,4937,18,4,554,37,3.5945945945945947,0.3090909090909091,0.0074106364428945075,0.65336511453717,1.0,0.0
4939,4938,25,7,631,174,3.7126436781609193,0.43636363636363634,0.06713164777680906,0.6832692920283507,0.0,1.0
4940,4939,50,11,941,284,3.890845070422535,0.8909090909090909,0.11508282476024412,0.7284112440230296,1.0,0.0
4941,4940,56,20,442,34,3.411764705882353,1.0,0.006102877070619006,0.6070506724629806,0.0,1.0
4942,4941,45,12,405,276,3.568840579710145,0.8,0.11159546643417612,0.6468411110553269,0.0,1.0
4943,4942,50,0,554,21,4.0476190476190474,0.8909090909090909,0.00043591979075850045,0.7681252062025734,1.0,0.0
4944,4943,50,17,145,22,4.363636363636363,0.8909090909090909,0.0008718395815170009,0.8481786689061516,0.0,1.0
4945,4944,50,0,622,144,3.8125,0.8909090909090909,0.05405405405405406,0.7085648816397229,0.0,1.0
4946,4945,35,1,911,257,3.7976653696498053,0.6181818181818182,0.1033129904097646,0.7048069751350186,1.0,0.0
4947,4946,35,17,900,100,4.25,0.6181818181818182,0.03487358326068003,0.8193923210161663,0.0,1.0
4948,4947,45,2,946,507,3.171597633136095,0.8,0.2122929380993897,0.5462115828744005,0.0,1.0
4949,4948,18,4,551,38,4.078947368421052,0.3090909090909091,0.007846556233653008,0.7760612920870305,0.0,1.0
4950,4949,25,16,554,474,3.5654008438818567,0.43636363636363634,0.1979075850043592,0.6459697576519426,0.0,1.0
4951,4950,35,17,902,312,3.717948717948718,0.6181818181818182,0.12728857890148212,0.6846131639722864,1.0,0.0
4952,4951,25,14,480,100,3.67,0.43636363636363634,0.03487358326068003,0.6724668013856813,1.0,0.0
4953,4952,35,12,550,217,3.7972350230414746,0.6181818181818182,0.08587619877942458,0.7046979597918286,0.0,1.0
4954,4953,45,0,926,122,3.1885245901639343,0.8,0.044463818657367045,0.550499517283156,0.0,1.0
4955,4954,56,13,558,28,4.142857142857143,1.0,0.0034873583260680036,0.7922509072913231,0.0,1.0
4956,4955,35,15,770,253,3.802371541501976,0.6181818181818182,0.1015693112467306,0.705999141936485,0.0,1.0
4957,4956,25,2,481,744,3.185483870967742,0.43636363636363634,0.3156059285091543,0.5497292427177234,0.0,1.0
4958,4957,18,7,554,451,3.425720620842572,0.3090909090909091,0.1878814298169137,0.6105859829068583,0.0,1.0
4959,4958,25,17,234,188,4.159574468085107,0.43636363636363634,0.07323452484742807,0.7964857378015824,0.0,1.0
4960,4959,56,1,551,75,4.173333333333333,1.0,0.023975588491717523,0.7999711316397228,0.0,1.0
4961,4960,25,7,462,177,3.2768361581920904,0.43636363636363634,0.06843940714908457,0.5728705914588798,0.0,1.0
4962,4961,25,6,554,217,3.834101382488479,0.43636363636363634,0.08587619877942458,0.7140369408584413,0.0,1.0
4963,4962,45,17,949,114,3.6491228070175437,0.8,0.04097646033129904,0.667178193752279,0.0,1.0
4964,4963,35,0,941,403,3.5384615384615383,0.6181818181818182,0.16695727986050568,0.6391454965357968,0.0,1.0
4965,4964,1,10,631,144,3.111111111111111,0.0,0.05405405405405406,0.5308891454965359,0.0,1.0
4966,4965,50,14,554,48,3.7708333333333335,0.8909090909090909,0.012205754141238012,0.698009887413395,0.0,1.0
4967,4966,18,4,947,104,3.9326923076923075,0.3090909090909091,0.036617262423714034,0.739011980369515,0.0,1.0
4968,4967,50,20,954,28,4.357142857142857,0.8909090909090909,0.0034873583260680036,0.8465337347410095,1.0,0.0
4969,4968,18,19,941,29,3.1724137931034484,0.3090909090909091,0.003923278116826504,0.5464183324042368,0.0,1.0
4970,4969,25,12,945,29,3.6206896551724137,0.43636363636363634,0.003923278116826504,0.6599755116667994,1.0,0.0
4971,4970,35,7,940,28,4.071428571428571,0.6181818181818182,0.0034873583260680036,0.7741566314747608,0.0,1.0
4972,4971,35,0,951,329,3.4103343465045595,0.6181818181818182,0.13469921534437662,0.6066883340236002,0.0,1.0
4973,4972,56,2,949,149,3.6442953020134228,1.0,0.05623365300784656,0.6659552908535735,1.0,0.0
4974,4973,35,20,941,28,3.107142857142857,0.6181818181818182,0.0034873583260680036,0.5298839079511712,0.0,1.0
4975,4974,35,0,900,175,3.7714285714285714,0.6181818181818182,0.06756756756756757,0.6981606730451996,0.0,1.0
4976,4975,25,11,657,58,3.3620689655172415,0.43636363636363634,0.016564952048823016,0.5944617543999363,0.0,1.0
4977,4976,25,4,925,183,3.087431693989071,0.43636363636363634,0.07105492589363557,0.5248906788323932,0.0,1.0
4978,4977,35,14,681,72,3.6944444444444446,0.6181818181818182,0.022667829119442023,0.6786590646651272,0.0,1.0
4979,4978,35,2,554,882,2.9705215419501134,0.6181818181818182,0.3757628596338274,0.49527501531790546,0.0,1.0
4980,4979,25,1,554,213,3.568075117370892,0.43636363636363634,0.08413251961639058,0.646647204241616,0.0,1.0
4981,4980,50,1,554,307,4.052117263843648,0.8909090909090909,0.12510897994768963,0.7692646937132799,0.0,1.0
4982,4981,25,12,630,37,4.621621621621622,0.43636363636363634,0.0074106364428945075,0.9135314587104426,0.0,1.0
4983,4982,45,16,551,143,3.937062937062937,0.8,0.05361813426329556,0.7401191475960529,1.0,0.0
4984,4983,35,0,554,205,3.341463414634146,0.6181818181818182,0.08064516129032258,0.5892419591055033,0.0,1.0
4985,4984,35,0,290,152,3.7960526315789473,0.6181818181818182,0.05754141238012206,0.7043984365503829,0.0,1.0
4986,4985,18,12,554,27,4.37037037037037,0.3090909090909091,0.003051438535309503,0.8498845265588915,0.0,1.0
4987,4986,56,8,902,52,3.519230769230769,1.0,0.013949433304272014,0.6342739607390301,1.0,0.0
4988,4987,25,17,551,26,3.8461538461538463,0.43636363636363634,0.0026155187445510027,0.7170900692840647,0.0,1.0
4989,4988,25,0,551,77,3.883116883116883,0.43636363636363634,0.024847428073234524,0.7264535406856423,0.0,1.0
4990,4989,25,4,554,61,4.278688524590164,0.43636363636363634,0.017872711421098517,0.8266596940900315,1.0,0.0
4991,4990,56,14,917,20,3.45,1.0,0.0,0.6167364318706698,1.0,0.0
4992,4991,25,2,551,21,3.857142857142857,0.43636363636363634,0.00043591979075850045,0.7198738040250743,1.0,0.0
4993,4992,45,17,540,47,3.851063829787234,0.8,0.011769834350479512,0.7183338656577073,0.0,1.0
4994,4993,45,17,560,135,4.274074074074074,0.8,0.05013077593722755,0.8254907621247113,0.0,1.0
4995,4994,50,20,554,356,3.457865168539326,0.8909090909090909,0.14646904969485613,0.6187288352751902,0.0,1.0
4996,4995,35,7,945,28,3.9642857142857144,0.6181818181818182,0.0034873583260680036,0.7470152177499176,0.0,1.0
4997,4996,1,10,902,56,3.2142857142857144,0.0,0.015693112467306015,0.5570253216760146,0.0,1.0
4998,4997,18,4,484,79,4.0886075949367084,0.3090909090909091,0.025719267654751524,0.778508419329377,1.0,0.0
4999,4998,56,13,924,68,4.0,1.0,0.020924149956408022,0.7560623556581987,1.0,0.0
5000,4999,25,4,462,401,4.321695760598503,0.43636363636363634,0.16608544027898867,0.8375542811562318,0.0,1.0
5001,5000,25,2,631,225,4.097777777777778,0.43636363636363634,0.08936355710549258,0.7808314087759816,1.0,0.0
5002,5001,25,17,905,265,3.4113207547169813,0.43636363636363634,0.1068003487358326,0.6069382108152861,0.0,1.0
5003,5002,35,12,495,33,4.515151515151516,0.6181818181818182,0.005666957279860506,0.8865604660927988,0.0,1.0
5004,5003,56,1,904,41,3.8048780487804876,1.0,0.009154315605928508,0.7066340900129555,1.0,0.0
5005,5004,45,16,928,429,3.393939393939394,0.8,0.17829119442022667,0.6025351669116104,0.0,1.0
5006,5005,35,3,488,45,4.377777777777778,0.6181818181818182,0.010897994768962511,0.8517609699769054,0.0,1.0
5007,5006,18,4,910,23,4.434782608695652,0.3090909090909091,0.0013077593722755014,0.8662014258459686,1.0,0.0
5008,5007,25,20,606,209,4.167464114832536,0.43636363636363634,0.08238884045335658,0.7984843420223876,0.0,1.0
5009,5008,45,16,654,63,4.079365079365079,0.8,0.018744551002615517,0.7761671065654899,1.0,0.0
5010,5009,45,15,631,52,4.096153846153846,0.8,0.013949433304272014,0.7804200346420322,0.0,1.0
5011,5010,18,4,641,559,3.92128801431127,0.3090909090909091,0.23496076721883175,0.7361230463505022,0.0,1.0
5012,5011,50,15,481,20,3.4,0.8909090909090909,0.0,0.6040704387990762,0.0,1.0
5013,5012,18,4,262,70,3.9285714285714284,0.3090909090909091,0.021795989537925022,0.7379680798416364,0.0,1.0
5014,5013,45,0,926,144,3.3402777777777777,0.8,0.05405405405405406,0.5889416137413395,0.0,1.0
5015,5014,35,6,926,644,3.950310559006211,0.6181818181818182,0.27201394943330426,0.7434750333510249,0.0,1.0
5016,5015,35,1,894,96,2.96875,0.6181818181818182,0.03312990409764603,0.494826248556582,1.0,0.0
5017,5016,35,12,911,39,4.128205128205129,0.6181818181818182,0.008282476024411508,0.7885392609699771,0.0,1.0
5018,5017,56,12,902,247,4.008097165991903,1.0,0.0989537925021796,0.7581135286252584,1.0,0.0
5019,5018,25,7,100,177,3.3220338983050848,0.43636363636363634,0.06843940714908457,0.5843200767213372,0.0,1.0
5020,5019,56,13,902,109,3.761467889908257,1.0,0.03879686137750654,0.6956374345827065,1.0,0.0
5021,5020,50,6,905,185,3.3675675675675674,0.8909090909090909,0.07192676547515257,0.5958546595093939,0.0,1.0
5022,5021,35,7,910,35,4.314285714285714,0.6181818181818182,0.006538796861377506,0.8356771692510723,0.0,1.0
5023,5022,35,20,915,120,3.341666666666667,0.6181818181818182,0.043591979075850044,0.5892934468822172,0.0,1.0
5024,5023,45,1,146,77,3.857142857142857,0.8,0.024847428073234524,0.7198738040250743,1.0,0.0
5025,5024,25,20,606,125,4.176,0.43636363636363634,0.045771578029642546,0.800646651270208,0.0,1.0
5026,5025,25,17,925,874,2.85812356979405,0.43636363636363634,0.3722755013077594,0.4668023765861083,0.0,1.0
5027,5026,25,14,053,20,3.5,0.43636363636363634,0.0,0.6294024249422633,1.0,0.0
5028,5027,25,12,924,23,3.652173913043478,0.43636363636363634,0.0013077593722755014,0.6679510995079827,0.0,1.0
